order_id,product_id,quantity,unit_price,discount
1753,12,3,61.23,0.15
1754,44,3,18.46,0.0
1754,39,3,813.85,0.0
1754,37,1,921.79,0.0
1754,1,3,74.48,0.0
1755,42,4,13.33,0.0
1755,101,3,29.93,0.0
1755,55,2,16.78,0.0
1755,71,2,114.05,0.0
1755,50,4,36.36,0.0
1756,73,1,111.85,0.0
1756,46,2,1072.61,0.1
1756,74,1,36.95,0.2
1757,4,3,30.61,0.0
1757,30,2,18.03,0.1
1757,98,4,979.01,0.0
1758,66,4,405.53,0.0
1758,22,2,133.91,0.0
1758,86,1,230.89,0.0
1758,63,4,19.91,0.0
1759,16,1,15.62,0.0
1759,91,4,128.38,0.1
1759,92,2,66.97,0.0
1760,39,3,813.85,0.0
1760,77,2,15.68,0.1
1760,26,3,36.15,0.0
1760,84,4,62.27,0.0
1760,99,4,38.04,0.15
1761,91,1,128.38,0.0
1762,40,3,72.98,0.0
1762,1,2,74.48,0.0
1763,82,1,55.45,0.0
1763,85,1,22.44,0.0
1763,63,2,19.91,0.0
1763,109,2,24.7,0.0
1763,17,3,30.4,0.0
1764,16,1,15.62,0.1
1764,39,1,813.85,0.1
1765,71,3,114.05,0.0
1765,3,4,210.73,0.0
1766,56,1,180.17,0.0
1766,16,2,15.62,0.0
1766,52,4,15.79,0.0
1766,50,2,36.36,0.0
1766,68,3,34.7,0.0
1767,40,3,72.98,0.0
1767,93,4,68.0,0.0
1768,26,1,36.15,0.0
1769,70,4,28.81,0.0
1770,82,1,55.45,0.0
1770,79,2,73.8,0.2
1770,80,1,21.1,0.0
1770,17,2,30.4,0.0
1771,81,3,31.68,0.1
1771,8,2,274.79,0.0
1772,2,3,26.52,0.0
1772,58,2,22.91,0.1
1772,7,4,23.82,0.0
1772,48,4,128.2,0.0
1773,33,2,19.5,0.0
1773,25,4,11.98,0.0
1774,27,4,86.91,0.0
1774,8,3,274.79,0.1
1775,116,4,340.28,0.0
1776,102,1,104.68,0.1
1776,78,2,137.74,0.0
1776,72,3,27.53,0.0
1776,57,1,260.52,0.0
1777,63,1,19.91,0.0
1777,40,4,72.98,0.0
1777,25,3,11.98,0.1
1777,39,3,813.85,0.15
1778,85,3,22.44,0.0
1778,75,4,350.21,0.0
1778,69,4,149.0,0.0
1778,18,3,673.88,0.0
1779,45,2,28.82,0.0
1779,27,3,86.91,0.0
1780,71,2,114.05,0.0
1781,29,3,102.09,0.0
1781,98,3,979.01,0.0
1781,79,1,73.8,0.0
1781,105,3,45.11,0.0
1782,63,4,19.91,0.0
1782,55,2,16.78,0.0
1782,75,2,350.21,0.0
1783,37,2,921.79,0.1
1783,12,1,61.23,0.0
1783,36,4,76.85,0.0
1783,118,3,369.42,0.0
1783,61,2,37.44,0.0
1784,30,4,18.03,0.15
1784,102,2,104.68,0.0
1785,23,2,25.86,0.0
1786,55,4,16.78,0.0
1786,93,1,68.0,0.0
1786,38,1,37.51,0.0
1786,100,3,30.75,0.0
1787,84,1,62.27,0.0
1787,57,3,260.52,0.0
1787,109,4,24.7,0.0
1787,25,4,11.98,0.0
1787,21,3,82.02,0.0
1788,120,3,87.36,0.1
1788,84,4,62.27,0.0
1789,31,4,527.26,0.1
1790,21,4,82.02,0.0
1790,97,3,15.51,0.1
1790,72,3,27.53,0.0
1791,47,1,25.63,0.0
1792,90,4,109.37,0.0
1793,18,4,673.88,0.0
1793,50,4,36.36,0.0
1794,52,4,15.79,0.0
1794,73,4,111.85,0.0
1794,113,1,570.95,0.0
1794,87,3,400.13,0.0
1794,47,2,25.63,0.15
1795,72,1,27.53,0.1
1795,6,1,79.0,0.0
1795,96,2,13.59,0.2
1795,46,1,1072.61,0.0
1795,43,4,23.13,0.0
1796,85,3,22.44,0.0
1796,95,2,31.66,0.0
1796,110,3,59.35,0.1
1796,37,4,921.79,0.1
1797,104,2,291.82,0.0
1797,72,1,27.53,0.0
1797,100,3,30.75,0.0
1797,86,3,230.89,0.0
1798,44,2,18.46,0.0
1799,7,1,23.82,0.15
1800,22,3,133.91,0.0
1800,76,2,10.64,0.0
1800,55,4,16.78,0.2
1801,44,1,18.46,0.0
1801,2,3,26.52,0.0
1801,24,4,20.63,0.1
1801,6,3,79.0,0.0
1802,101,3,29.93,0.15
1802,3,2,210.73,0.0
1803,53,3,108.15,0.0
1804,120,3,87.36,0.2
1804,36,1,76.85,0.0
1804,119,1,44.92,0.0
1804,94,2,8.62,0.0
1805,45,1,28.82,0.0
1805,8,4,274.79,0.2
1805,105,2,45.11,0.1
1805,12,3,61.23,0.1
1805,108,4,27.5,0.1
1806,9,2,35.83,0.1
1806,90,2,109.37,0.15
1807,36,4,76.85,0.0
1808,104,1,291.82,0.0
1809,88,1,13.67,0.0
1810,49,1,23.55,0.0
1810,89,2,15.09,0.0
1810,40,3,72.98,0.0
1810,96,4,13.59,0.15
1810,109,3,24.7,0.0
1811,103,3,101.9,0.1
1811,21,4,82.02,0.0
1811,61,4,37.44,0.0
1812,80,4,21.1,0.2
1812,34,2,95.61,0.0
1812,57,3,260.52,0.15
1812,99,1,38.04,0.0
1813,21,3,82.02,0.0
1813,101,1,29.93,0.0
1814,15,2,50.98,0.0
1815,71,1,114.05,0.15
1815,64,2,248.26,0.2
1815,62,1,151.53,0.15
1815,54,2,27.62,0.0
1815,31,3,527.26,0.0
1816,60,2,91.68,0.0
1816,68,2,34.7,0.0
1817,120,2,87.36,0.0
1817,100,3,30.75,0.0
1817,86,3,230.89,0.0
1817,56,2,180.17,0.0
1817,47,2,25.63,0.15
1818,101,3,29.93,0.0
1818,117,4,15.26,0.0
1818,29,2,102.09,0.0
1818,1,3,74.48,0.0
1818,118,1,369.42,0.0
1819,109,2,24.7,0.0
1819,13,3,290.11,0.0
1819,119,1,44.92,0.2
1819,27,1,86.91,0.0
1819,42,2,13.33,0.15
1820,2,1,26.52,0.0
1820,39,2,813.85,0.0
1820,64,3,248.26,0.0
1820,70,4,28.81,0.0
1821,25,3,11.98,0.1
1821,71,2,114.05,0.0
1821,51,1,37.61,0.0
1821,70,3,28.81,0.0
1821,62,2,151.53,0.2
1822,15,2,50.98,0.0
1822,58,1,22.91,0.1
1822,54,4,27.62,0.15
1822,25,4,11.98,0.2
1823,94,4,8.62,0.1
1823,98,4,979.01,0.0
1823,37,1,921.79,0.15
1823,81,4,31.68,0.0
1824,109,2,24.7,0.0
1824,110,2,59.35,0.0
1824,97,2,15.51,0.0
1824,95,3,31.66,0.1
1825,71,3,114.05,0.0
1825,114,4,14.07,0.0
1825,81,3,31.68,0.1
1826,105,1,45.11,0.0
1826,43,3,23.13,0.0
1827,20,4,17.08,0.0
1828,63,3,19.91,0.0
1828,34,1,95.61,0.0
1828,92,4,66.97,0.0
1829,87,2,400.13,0.0
1829,105,3,45.11,0.0
1829,14,2,74.09,0.0
1830,38,3,37.51,0.0
1830,63,4,19.91,0.0
1830,19,2,207.39,0.1
1831,118,4,369.42,0.0
1831,18,1,673.88,0.0
1831,115,4,22.31,0.0
1831,70,1,28.81,0.1
1831,15,4,50.98,0.0
1832,110,4,59.35,0.15
1832,99,4,38.04,0.0
1833,44,1,18.46,0.0
1833,72,3,27.53,0.0
1833,87,1,400.13,0.1
1833,119,2,44.92,0.0
1834,88,1,13.67,0.0
1834,50,4,36.36,0.0
1834,74,4,36.95,0.0
1834,62,1,151.53,0.0
1834,29,3,102.09,0.0
1835,5,3,95.87,0.0
1835,35,3,273.54,0.0
1835,42,2,13.33,0.0
1836,86,2,230.89,0.0
1836,102,2,104.68,0.0
1836,90,2,109.37,0.0
1837,54,3,27.62,0.0
1837,49,2,23.55,0.0
1837,109,4,24.7,0.0
1837,91,3,128.38,0.15
1838,37,1,921.79,0.0
1838,47,4,25.63,0.0
1838,82,2,55.45,0.0
1839,33,2,19.5,0.15
1840,66,3,405.53,0.0
1840,24,3,20.63,0.0
1840,40,3,72.98,0.0
1840,39,1,813.85,0.0
1841,53,4,108.15,0.0
1841,23,4,25.86,0.0
1841,11,1,362.9,0.0
1841,62,3,151.53,0.1
1841,95,4,31.66,0.2
1842,14,2,74.09,0.0
1842,70,1,28.81,0.0
1842,41,1,61.94,0.0
1842,93,3,68.0,0.0
1843,9,4,35.83,0.0
1844,70,4,28.81,0.0
1844,115,4,22.31,0.1
1844,27,1,86.91,0.0
1844,20,2,17.08,0.0
1845,80,2,21.1,0.0
1846,112,2,10.05,0.15
1846,56,1,180.17,0.0
1846,34,1,95.61,0.0
1846,54,2,27.62,0.0
1847,42,1,13.33,0.1
1847,76,1,10.64,0.0
1847,92,3,66.97,0.0
1847,30,4,18.03,0.0
1847,28,1,93.78,0.1
1848,35,3,273.54,0.0
1848,50,3,36.36,0.0
1848,111,3,36.67,0.0
1848,68,4,34.7,0.0
1848,97,3,15.51,0.0
1849,43,1,23.13,0.0
1849,92,1,66.97,0.0
1850,55,3,16.78,0.0
1851,39,3,813.85,0.0
1851,25,3,11.98,0.0
1851,1,3,74.48,0.0
1851,60,2,91.68,0.0
1851,46,1,1072.61,0.0
1852,80,2,21.1,0.0
1852,25,3,11.98,0.0
1852,106,1,46.75,0.0
1853,46,1,1072.61,0.0
1853,90,2,109.37,0.0
1853,8,1,274.79,0.0
1854,8,2,274.79,0.15
1855,84,1,62.27,0.0
1855,93,2,68.0,0.0
1855,75,4,350.21,0.0
1855,47,4,25.63,0.0
1856,77,3,15.68,0.15
1856,23,1,25.86,0.0
1856,32,3,37.01,0.0
1857,101,3,29.93,0.0
1858,87,1,400.13,0.0
1858,64,3,248.26,0.0
1859,99,1,38.04,0.1
1859,25,3,11.98,0.1
1859,39,1,813.85,0.0
1859,55,3,16.78,0.0
1859,42,2,13.33,0.0
1860,113,1,570.95,0.0
1860,65,2,759.55,0.0
1860,64,2,248.26,0.0
1861,102,2,104.68,0.0
1861,9,4,35.83,0.0
1861,110,2,59.35,0.0
1861,27,1,86.91,0.0
1862,6,1,79.0,0.0
1862,87,1,400.13,0.0
1863,111,3,36.67,0.0
1863,94,2,8.62,0.0
1863,102,4,104.68,0.0
1863,7,4,23.82,0.0
1864,29,4,102.09,0.0
1864,49,1,23.55,0.1
1864,78,3,137.74,0.0
1864,89,2,15.09,0.0
1865,36,2,76.85,0.0
1865,114,3,14.07,0.2
1865,96,1,13.59,0.0
1866,73,2,111.85,0.15
1867,18,2,673.88,0.15
1867,114,1,14.07,0.0
1868,22,4,133.91,0.0
1868,115,1,22.31,0.0
1868,23,3,25.86,0.0
1868,112,4,10.05,0.0
1868,7,3,23.82,0.0
1869,57,2,260.52,0.0
1869,70,1,28.81,0.0
1869,13,4,290.11,0.0
1869,85,2,22.44,0.15
1870,40,3,72.98,0.0
1870,105,1,45.11,0.0
1870,80,3,21.1,0.1
1870,103,2,101.9,0.0
1871,27,3,86.91,0.0
1871,117,4,15.26,0.0
1872,51,3,37.61,0.15
1872,71,4,114.05,0.0
1873,69,1,149.0,0.0
1873,46,3,1072.61,0.0
1874,6,2,79.0,0.0
1874,81,3,31.68,0.0
1874,32,3,37.01,0.0
1874,57,4,260.52,0.1
1875,55,2,16.78,0.0
1875,105,1,45.11,0.15
1875,109,4,24.7,0.0
1876,31,3,527.26,0.0
1876,93,3,68.0,0.0
1876,3,4,210.73,0.0
1876,62,4,151.53,0.0
1876,22,4,133.91,0.0
1877,64,3,248.26,0.0
1878,113,2,570.95,0.0
1878,56,1,180.17,0.0
1879,61,1,37.44,0.0
1879,43,4,23.13,0.0
1879,114,1,14.07,0.0
1879,21,4,82.02,0.1
1879,20,4,17.08,0.1
1880,16,1,15.62,0.0
1881,65,1,759.55,0.0
1881,119,3,44.92,0.0
1881,71,1,114.05,0.0
1882,62,4,151.53,0.0
1882,3,3,210.73,0.0
1883,63,4,19.91,0.0
1884,63,2,19.91,0.2
1884,12,4,61.23,0.1
1885,108,3,27.5,0.0
1885,93,4,68.0,0.0
1885,46,1,1072.61,0.0
1886,8,3,274.79,0.0
1886,45,2,28.82,0.0
1886,22,4,133.91,0.0
1886,65,1,759.55,0.0
1886,114,1,14.07,0.0
1887,35,1,273.54,0.0
1887,119,1,44.92,0.0
1887,2,4,26.52,0.0
1887,74,1,36.95,0.0
1887,11,4,362.9,0.0
1888,112,2,10.05,0.1
1888,104,2,291.82,0.0
1888,97,3,15.51,0.0
1889,112,2,10.05,0.0
1890,89,2,15.09,0.0
1890,50,3,36.36,0.2
1890,48,4,128.2,0.15
1890,28,2,93.78,0.15
1890,9,1,35.83,0.0
1891,80,3,21.1,0.0
1892,5,2,95.87,0.0
1892,84,4,62.27,0.0
1892,79,1,73.8,0.0
1892,66,2,405.53,0.0
1893,36,4,76.85,0.0
1893,116,2,340.28,0.0
1893,101,3,29.93,0.0
1894,105,1,45.11,0.0
1895,111,2,36.67,0.0
1895,63,1,19.91,0.0
1895,118,2,369.42,0.0
1896,7,1,23.82,0.1
1896,3,4,210.73,0.0
1896,46,2,1072.61,0.2
1896,73,2,111.85,0.0
1896,72,4,27.53,0.0
1897,48,3,128.2,0.15
1898,13,2,290.11,0.0
1898,77,2,15.68,0.0
1899,4,1,30.61,0.0
1899,50,1,36.36,0.0
1899,75,1,350.21,0.0
1899,2,4,26.52,0.0
1900,46,3,1072.61,0.0
1900,92,2,66.97,0.0
1900,59,2,90.35,0.2
1900,58,3,22.91,0.0
1900,105,1,45.11,0.0
1901,55,2,16.78,0.15
1901,8,3,274.79,0.0
1901,115,1,22.31,0.0
1902,17,4,30.4,0.0
1903,51,1,37.61,0.0
1903,47,4,25.63,0.15
1903,84,4,62.27,0.0
1903,120,1,87.36,0.0
1903,116,1,340.28,0.0
1904,112,1,10.05,0.0
1904,15,4,50.98,0.0
1904,92,2,66.97,0.0
1905,63,2,19.91,0.0
1905,21,3,82.02,0.0
1906,101,3,29.93,0.0
1907,70,2,28.81,0.0
1908,80,1,21.1,0.0
1908,12,4,61.23,0.0
1908,101,3,29.93,0.0
1908,88,3,13.67,0.0
1909,98,2,979.01,0.0
1909,66,2,405.53,0.0
1909,74,1,36.95,0.0
1909,11,4,362.9,0.0
1909,62,1,151.53,0.0
1910,93,3,68.0,0.1
1910,84,1,62.27,0.2
1910,1,3,74.48,0.0
1911,105,4,45.11,0.0
1911,4,3,30.61,0.0
1911,14,1,74.09,0.0
1911,110,1,59.35,0.0
1911,56,3,180.17,0.1
1912,88,2,13.67,0.0
1912,70,1,28.81,0.15
1913,20,3,17.08,0.0
1914,65,1,759.55,0.0
1914,46,2,1072.61,0.0
1914,118,1,369.42,0.2
1914,41,1,61.94,0.15
1914,100,2,30.75,0.0
1915,111,1,36.67,0.0
1915,66,1,405.53,0.0
1915,36,2,76.85,0.0
1915,106,2,46.75,0.0
1916,12,3,61.23,0.0
1916,42,3,13.33,0.0
1916,10,4,121.49,0.0
1916,37,1,921.79,0.0
1917,114,2,14.07,0.0
1917,84,4,62.27,0.0
1918,107,1,257.39,0.0
1918,55,1,16.78,0.0
1919,3,4,210.73,0.0
1920,68,2,34.7,0.0
1920,35,4,273.54,0.0
1921,106,2,46.75,0.0
1921,71,2,114.05,0.0
1921,26,3,36.15,0.15
1921,70,4,28.81,0.1
1922,41,1,61.94,0.0
1923,40,4,72.98,0.0
1923,119,3,44.92,0.0
1923,77,3,15.68,0.15
1924,87,1,400.13,0.0
1924,6,1,79.0,0.15
1924,35,4,273.54,0.0
1925,83,1,34.02,0.0
1925,17,1,30.4,0.0
1926,107,3,257.39,0.1
1926,105,1,45.11,0.1
1926,4,2,30.61,0.0
1926,31,2,527.26,0.0
1927,63,2,19.91,0.0
1928,118,4,369.42,0.0
1928,84,1,62.27,0.0
1929,10,1,121.49,0.0
1929,112,1,10.05,0.0
1930,8,1,274.79,0.0
1930,41,4,61.94,0.0
1930,73,3,111.85,0.0
1930,56,4,180.17,0.0
1930,9,3,35.83,0.0
1931,77,3,15.68,0.0
1931,3,2,210.73,0.0
1931,70,2,28.81,0.0
1931,27,2,86.91,0.0
1932,80,2,21.1,0.0
1932,95,3,31.66,0.0
1933,41,4,61.94,0.0
1934,95,2,31.66,0.2
1934,70,2,28.81,0.1
1934,41,1,61.94,0.0
1935,5,4,95.87,0.0
1936,113,4,570.95,0.1
1937,109,1,24.7,0.0
1937,111,2,36.67,0.0
1937,108,4,27.5,0.0
1937,22,4,133.91,0.0
1937,71,2,114.05,0.0
1938,105,4,45.11,0.0
1938,52,3,15.79,0.0
1939,84,1,62.27,0.0
1939,57,4,260.52,0.0
1939,8,1,274.79,0.0
1939,14,3,74.09,0.0
1940,81,1,31.68,0.0
1941,107,3,257.39,0.0
1942,101,1,29.93,0.1
1943,67,4,38.0,0.0
1944,83,3,34.02,0.0
1944,66,3,405.53,0.0
1945,62,3,151.53,0.0
1945,73,4,111.85,0.1
1945,12,2,61.23,0.0
1945,34,2,95.61,0.0
1946,23,2,25.86,0.0
1946,86,2,230.89,0.0
1947,92,2,66.97,0.0
1947,50,1,36.36,0.0
1947,76,2,10.64,0.0
1948,119,1,44.92,0.0
1949,105,3,45.11,0.0
1950,74,4,36.95,0.1
1950,97,4,15.51,0.0
1950,47,2,25.63,0.0
1950,104,3,291.82,0.15
1951,37,2,921.79,0.0
1951,118,1,369.42,0.0
1951,86,4,230.89,0.0
1951,55,1,16.78,0.1
1952,18,4,673.88,0.0
1952,80,2,21.1,0.0
1952,35,1,273.54,0.0
1952,40,3,72.98,0.0
1952,118,1,369.42,0.0
1953,107,3,257.39,0.0
1953,35,2,273.54,0.0
1953,34,3,95.61,0.15
1953,101,2,29.93,0.0
1953,17,3,30.4,0.0
1954,75,3,350.21,0.15
1954,60,3,91.68,0.0
1954,89,3,15.09,0.0
1954,56,2,180.17,0.2
1955,98,1,979.01,0.0
1955,90,4,109.37,0.0
1955,49,2,23.55,0.0
1955,91,4,128.38,0.2
1955,27,2,86.91,0.0
1956,64,4,248.26,0.0
1956,70,3,28.81,0.0
1956,51,3,37.61,0.0
1956,18,1,673.88,0.0
1957,35,3,273.54,0.1
1957,15,1,50.98,0.0
1957,81,4,31.68,0.2
1957,82,2,55.45,0.2
1957,97,2,15.51,0.0
1958,100,1,30.75,0.0
1958,101,3,29.93,0.1
1959,25,1,11.98,0.15
1959,43,3,23.13,0.2
1960,59,2,90.35,0.0
1960,2,1,26.52,0.0
1960,43,4,23.13,0.15
1960,35,3,273.54,0.0
1960,67,2,38.0,0.1
1961,117,2,15.26,0.1
1961,89,4,15.09,0.0
1961,52,2,15.79,0.1
1961,71,3,114.05,0.0
1962,8,3,274.79,0.0
1962,16,3,15.62,0.0
1963,4,1,30.61,0.0
1963,16,3,15.62,0.0
1963,103,4,101.9,0.0
1964,70,2,28.81,0.1
1964,63,2,19.91,0.0
1964,10,1,121.49,0.0
1964,90,3,109.37,0.0
1964,113,2,570.95,0.0
1965,68,4,34.7,0.0
1965,59,3,90.35,0.2
1965,52,1,15.79,0.0
1965,97,4,15.51,0.15
1966,17,4,30.4,0.0
1966,85,1,22.44,0.0
1966,2,3,26.52,0.0
1966,110,4,59.35,0.0
1967,51,2,37.61,0.0
1968,64,2,248.26,0.0
1968,98,2,979.01,0.0
1968,78,3,137.74,0.0
1968,80,3,21.1,0.0
1968,84,4,62.27,0.0
1969,16,3,15.62,0.0
1969,63,3,19.91,0.1
1969,114,3,14.07,0.0
1969,78,4,137.74,0.0
1969,120,4,87.36,0.15
1970,31,4,527.26,0.0
1970,116,3,340.28,0.0
1971,111,1,36.67,0.1
1971,110,1,59.35,0.0
1972,103,4,101.9,0.0
1973,75,4,350.21,0.15
1974,11,3,362.9,0.0
1974,60,2,91.68,0.0
1974,119,4,44.92,0.0
1975,25,2,11.98,0.0
1975,23,2,25.86,0.15
1976,66,1,405.53,0.0
1976,26,1,36.15,0.2
1976,34,3,95.61,0.1
1976,21,1,82.02,0.0
1977,119,2,44.92,0.15
1977,9,3,35.83,0.1
1977,21,2,82.02,0.0
1977,38,3,37.51,0.0
1977,36,2,76.85,0.0
1978,20,2,17.08,0.0
1978,29,4,102.09,0.0
1978,110,2,59.35,0.0
1978,26,3,36.15,0.0
1978,104,1,291.82,0.15
1979,38,1,37.51,0.0
1979,12,4,61.23,0.0
1979,48,1,128.2,0.0
1980,114,3,14.07,0.0
1981,100,3,30.75,0.1
1982,69,2,149.0,0.0
1982,105,1,45.11,0.15
1982,44,4,18.46,0.0
1982,57,4,260.52,0.0
1983,79,4,73.8,0.0
1984,57,4,260.52,0.0
1984,36,4,76.85,0.0
1985,71,3,114.05,0.0
1985,118,2,369.42,0.0
1985,23,3,25.86,0.1
1985,112,3,10.05,0.0
1986,30,2,18.03,0.0
1986,27,4,86.91,0.0
1986,91,3,128.38,0.0
1986,87,4,400.13,0.0
1986,8,4,274.79,0.0
1987,60,2,91.68,0.1
1987,63,3,19.91,0.0
1987,71,1,114.05,0.0
1988,18,2,673.88,0.0
1989,50,1,36.36,0.0
1990,54,1,27.62,0.0
1990,104,2,291.82,0.15
1990,75,4,350.21,0.0
1990,69,2,149.0,0.1
1991,99,4,38.04,0.0
1991,95,1,31.66,0.0
1991,70,1,28.81,0.0
1992,44,4,18.46,0.0
1992,106,1,46.75,0.0
1992,111,4,36.67,0.0
1992,20,3,17.08,0.0
1992,40,4,72.98,0.0
1993,77,1,15.68,0.0
1993,58,4,22.91,0.0
1993,60,2,91.68,0.0
1993,67,1,38.0,0.0
1994,58,4,22.91,0.0
1995,68,1,34.7,0.0
1995,66,1,405.53,0.0
1996,109,2,24.7,0.0
1996,113,3,570.95,0.0
1996,70,1,28.81,0.0
1996,14,3,74.09,0.0
1997,20,3,17.08,0.0
1997,105,1,45.11,0.1
1998,81,1,31.68,0.0
1998,36,1,76.85,0.0
1998,68,3,34.7,0.0
1998,51,2,37.61,0.0
1999,119,2,44.92,0.0
1999,59,2,90.35,0.0
1999,110,3,59.35,0.0
2000,30,2,18.03,0.0
2001,73,3,111.85,0.0
2002,48,3,128.2,0.0
2003,111,4,36.67,0.0
2003,21,4,82.02,0.2
2003,54,4,27.62,0.0
2004,7,1,23.82,0.0
2004,17,2,30.4,0.0
2004,49,4,23.55,0.0
2004,102,3,104.68,0.0
2005,80,4,21.1,0.0
2005,75,4,350.21,0.0
2005,23,2,25.86,0.0
2005,64,1,248.26,0.0
2005,18,2,673.88,0.0
2006,90,2,109.37,0.0
2006,112,3,10.05,0.2
2006,105,1,45.11,0.0
2007,68,3,34.7,0.15
2007,110,3,59.35,0.0
2008,111,4,36.67,0.0
2008,94,3,8.62,0.0
2008,54,3,27.62,0.0
2008,98,2,979.01,0.0
2009,45,2,28.82,0.0
2009,44,1,18.46,0.0
2010,5,1,95.87,0.0
2011,28,2,93.78,0.0
2011,118,3,369.42,0.0
2011,48,3,128.2,0.0
2011,46,1,1072.61,0.0
2012,65,4,759.55,0.0
2012,97,3,15.51,0.0
2012,94,2,8.62,0.1
2012,80,1,21.1,0.1
2012,109,4,24.7,0.0
2013,12,1,61.23,0.0
2014,22,1,133.91,0.15
2014,28,1,93.78,0.0
2014,65,3,759.55,0.0
2015,28,3,93.78,0.0
2016,66,3,405.53,0.15
2016,40,2,72.98,0.1
2017,51,4,37.61,0.0
2017,54,2,27.62,0.0
2017,7,1,23.82,0.0
2017,14,2,74.09,0.0
2017,28,1,93.78,0.0
2018,104,4,291.82,0.0
2018,87,4,400.13,0.0
2018,35,2,273.54,0.0
2018,58,3,22.91,0.0
2018,16,1,15.62,0.0
2019,94,4,8.62,0.0
2019,86,3,230.89,0.0
2019,81,2,31.68,0.0
2019,78,1,137.74,0.0
2020,87,1,400.13,0.0
2020,67,4,38.0,0.0
2020,108,1,27.5,0.0
2020,98,3,979.01,0.1
2020,75,4,350.21,0.1
2021,7,3,23.82,0.0
2021,114,2,14.07,0.0
2021,40,3,72.98,0.1
2022,93,3,68.0,0.0
2022,64,1,248.26,0.0
2022,1,3,74.48,0.0
2022,56,4,180.17,0.15
2022,33,4,19.5,0.0
2023,59,1,90.35,0.0
2024,40,3,72.98,0.2
2024,4,4,30.61,0.0
2024,104,3,291.82,0.0
2024,47,2,25.63,0.15
2024,85,4,22.44,0.0
2025,103,2,101.9,0.2
2025,47,4,25.63,0.0
2025,84,3,62.27,0.0
2025,102,4,104.68,0.0
2026,62,1,151.53,0.0
2026,10,1,121.49,0.0
2027,45,3,28.82,0.0
2028,58,2,22.91,0.0
2028,16,4,15.62,0.0
2028,29,1,102.09,0.0
2028,4,2,30.61,0.0
2029,117,1,15.26,0.15
2029,3,2,210.73,0.0
2029,104,2,291.82,0.0
2029,55,3,16.78,0.15
2030,110,2,59.35,0.0
2031,79,1,73.8,0.0
2031,21,1,82.02,0.0
2031,107,4,257.39,0.0
2032,41,3,61.94,0.15
2032,119,2,44.92,0.0
2032,36,1,76.85,0.0
2033,49,1,23.55,0.0
2033,13,4,290.11,0.0
2033,107,4,257.39,0.0
2033,92,4,66.97,0.0
2033,4,4,30.61,0.0
2034,3,2,210.73,0.0
2035,65,2,759.55,0.0
2035,104,2,291.82,0.0
2035,33,4,19.5,0.0
2035,111,2,36.67,0.0
2036,6,3,79.0,0.0
2036,3,1,210.73,0.0
2036,88,2,13.67,0.0
2036,39,2,813.85,0.0
2037,87,2,400.13,0.0
2037,68,1,34.7,0.0
2037,32,4,37.01,0.0
2037,102,1,104.68,0.0
2037,91,3,128.38,0.2
2038,118,1,369.42,0.0
2039,22,1,133.91,0.0
2039,67,4,38.0,0.1
2039,63,3,19.91,0.1
2040,4,2,30.61,0.0
2040,1,4,74.48,0.0
2041,75,2,350.21,0.0
2042,117,1,15.26,0.1
2042,21,3,82.02,0.0
2042,61,4,37.44,0.0
2042,98,4,979.01,0.0
2043,113,3,570.95,0.0
2043,43,2,23.13,0.0
2043,85,3,22.44,0.0
2043,25,2,11.98,0.0
2044,64,1,248.26,0.0
2044,2,3,26.52,0.0
2044,9,2,35.83,0.0
2044,39,4,813.85,0.0
2044,47,3,25.63,0.1
2045,56,1,180.17,0.1
2045,61,1,37.44,0.0
2045,32,2,37.01,0.0
2045,43,1,23.13,0.0
2045,15,2,50.98,0.1
2046,63,1,19.91,0.0
2046,48,4,128.2,0.0
2046,45,4,28.82,0.0
2046,38,3,37.51,0.0
2046,76,3,10.64,0.0
2047,13,1,290.11,0.15
2048,79,1,73.8,0.0
2048,111,3,36.67,0.0
2048,53,1,108.15,0.0
2048,96,3,13.59,0.0
2048,18,3,673.88,0.0
2049,73,1,111.85,0.0
2049,105,3,45.11,0.0
2050,120,4,87.36,0.0
2050,32,1,37.01,0.2
2050,47,3,25.63,0.2
2050,110,3,59.35,0.0
2050,87,3,400.13,0.2
2051,12,1,61.23,0.0
2052,111,3,36.67,0.0
2052,106,3,46.75,0.2
2052,101,4,29.93,0.0
2052,10,4,121.49,0.0
2052,118,2,369.42,0.0
2053,64,1,248.26,0.0
2053,23,3,25.86,0.0
2053,112,1,10.05,0.0
2053,60,4,91.68,0.0
2054,2,3,26.52,0.0
2054,110,2,59.35,0.1
2055,84,3,62.27,0.0
2055,42,4,13.33,0.0
2055,15,1,50.98,0.2
2055,5,2,95.87,0.0
2056,72,4,27.53,0.0
2056,34,3,95.61,0.0
2057,10,4,121.49,0.0
2058,70,3,28.81,0.0
2058,51,3,37.61,0.0
2059,73,3,111.85,0.15
2059,104,4,291.82,0.0
2059,22,2,133.91,0.0
2060,68,3,34.7,0.0
2060,19,2,207.39,0.0
2060,40,1,72.98,0.0
2061,119,1,44.92,0.0
2061,13,1,290.11,0.0
2061,60,3,91.68,0.0
2061,9,2,35.83,0.15
2062,90,4,109.37,0.0
2062,18,2,673.88,0.1
2062,120,1,87.36,0.0
2062,69,3,149.0,0.0
2062,95,4,31.66,0.1
2063,57,2,260.52,0.0
2063,4,1,30.61,0.0
2064,96,1,13.59,0.0
2064,86,1,230.89,0.0
2064,8,3,274.79,0.2
2064,70,4,28.81,0.1
